N,scenario,seed,method,C_BS,status,error,obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,delay_cost,avg_stay_h,masking_rate,avg_delay_h,emissions_total
100,U,2,Fix-and-Optimize,0.45,ok,,219397.5736222932,16.241546000001108,,,,,,,,,,,,,,,,16.241546000001108,,,,,,,,,,,,,True,,,,,,,0,215522.5736222932,3875.0,23,72220.86992411925,0.0,72220.86992411925,0.0869565217391304,0.8695652173913043,0.0434782608695652,0.0,53,96557.26004935431,3000.0,99557.26004935431,0.1698113207547169,0.6792452830188679,0.1509433962264151,0.070754716981132,12,20944.44364881962,875.0,21819.44364881962,0.0,0.9166666666666666,0.0833333333333333,0.1458333333333333,12,25800.0,0.0,25800.0,0.0833333333333333,0.6666666666666666,0.25,0.0,49,9,0.5379845676639959,82.25158811473155,15.087029434139954,12,1,0.5595234376224443,25,8,0.5458380698317619,7,0,0.5833333333333334,5,0,0.4166666666666667,12,75,13,0.12,0.75,0.13,219397.5736222932,219397.5736222932,3875.0,15.087029434139954,0.5379845676639959,,0.13
100,U,3,CG+IR,0.45,ok,,183140.37162830672,16.289088299996365,0.0,0.0,0.0,183140.37163133672,183140.37163133672,183140.37162830672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42771.0,1.0,16.289088299996365,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,42771.0,0.0,0.0,0,182740.37162830672,400.0,19,55993.29323078103,0.0,55993.29323078103,0.0526315789473684,0.9473684210526316,0.0,0.0,51,77795.53072019231,400.0,78195.53072019231,0.2941176470588235,0.7058823529411765,0.0,0.0098039215686274,18,28551.54767733338,0.0,28551.54767733338,0.0,1.0,0.0,0.0,12,20400.0,0.0,20400.0,0.0833333333333333,0.9166666666666666,0.0,0.0,50,5,0.5205389024986214,74.71083297052024,16.309015253804727,10,2,0.5442569858177609,22,3,0.4649609317514647,11,0,0.6111111111111112,7,0,0.5833333333333334,17,83,0,0.17,0.83,0.0,183140.37162830672,183140.37162830672,400.0,16.309015253804727,0.5205389024986214,,0.0
100,U,3,Rolling-Horizon,0.45,ok,,217772.8329361005,19.2569653999999,,,,,,,,,,,,,,,,19.2569653999999,,,,,,,,,,,,,True,,,,,,,0,212872.8329361005,4900.0,19,55764.34494266912,500.0,56264.34494266912,0.1578947368421052,0.7894736842105263,0.0526315789473684,0.0131578947368421,51,98706.5390574867,4400.0,103106.5390574867,0.1176470588235294,0.7450980392156863,0.1372549019607843,0.1078431372549019,18,33201.94893594473,0.0,33201.94893594473,0.0,0.8333333333333334,0.1666666666666666,0.0,12,25200.0,0.0,25200.0,0.25,0.4166666666666667,0.3333333333333333,0.0,43,10,0.4887715057459484,64.02474298657663,16.10831148989946,8,4,0.5510838235077007,23,4,0.5061848610068824,11,0,0.6111111111111112,1,2,0.1325941680497941,12,73,15,0.12,0.73,0.15,217772.8329361005,217772.8329361005,4900.0,16.10831148989946,0.4887715057459484,,0.15
100,U,3,Fix-and-Optimize,0.45,ok,,213229.13449031115,12.328265800002557,,,,,,,,,,,,,,,,12.328265800002557,,,,,,,,,,,,,True,,,,,,,0,209829.13449031115,3400.0,19,61442.38944800908,0.0,61442.38944800908,0.1578947368421052,0.6842105263157895,0.1578947368421052,0.0,51,88349.30266050938,2400.0,90749.30266050938,0.1764705882352941,0.7647058823529411,0.0588235294117647,0.0588235294117647,18,30037.44238179268,1000.0,31037.44238179268,0.0,0.9444444444444444,0.0555555555555555,0.1111111111111111,12,30000.0,0.0,30000.0,0.1666666666666666,0.3333333333333333,0.5,0.0,53,9,0.5687659147689554,78.55367272347002,15.87687839001655,11,1,0.5996554089657661,26,7,0.5701849967645816,13,0,0.7222222222222222,3,1,0.2836419892960266,14,73,13,0.14,0.73,0.13,213229.13449031115,213229.13449031115,3400.0,15.87687839001655,0.5687659147689554,,0.13
100,U,4,CG+IR,0.45,ok,,177329.8383274136,17.004025700000057,0.0,4.811064979207784e-06,0.0004811064979207,177328.98518203865,177328.98518203865,177329.8383274136,0.0004811064979207,0.0,0.0,0.0,0.0,0.0,0.0,45126.0,1.0,17.004025700000057,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,45126.0,0.0,0.0,0,177329.8383274136,0.0,14,35447.145657655055,0.0,35447.145657655055,0.2857142857142857,0.7142857142857143,0.0,0.0,56,91621.55206635938,0.0,91621.55206635938,0.125,0.875,0.0,0.0,10,15461.140603399324,0.0,15461.140603399324,0.0,1.0,0.0,0.0,20,34800.0,0.0,34800.0,0.05,0.95,0.0,0.0,44,7,0.4916652531657084,84.14742687857053,16.455757981547627,6,3,0.6079152399761263,22,4,0.4402805706590191,2,0,0.2,14,0,0.7,12,88,0,0.12,0.88,0.0,177329.8383274136,177329.8383274136,0.0,16.455757981547627,0.4916652531657084,,0.0
100,U,4,Rolling-Horizon,0.45,ok,,196563.42169819467,20.553915700002108,,,,,,,,,,,,,,,,20.553915700002108,,,,,,,,,,,,,True,,,,,,,0,191713.42169819467,4850.0,14,43590.31339629165,0.0,43590.31339629165,0.1428571428571428,0.7857142857142857,0.0714285714285714,0.0,56,92610.79894819325,2600.0,95210.79894819325,0.1785714285714285,0.7857142857142857,0.0357142857142857,0.0580357142857142,10,18312.30935370981,0.0,18312.30935370981,0.0,0.8,0.2,0.0,20,37200.0,2250.0,39450.0,0.1,0.8,0.1,0.075,45,9,0.4935474284142117,65.94067305970307,16.26737866113402,6,3,0.5630099760356158,24,6,0.4727250567307598,6,0,0.6,9,0,0.45,14,79,7,0.14,0.79,0.07,196563.42169819467,196563.42169819467,4850.0,16.26737866113402,0.4935474284142117,,0.07
100,U,4,Fix-and-Optimize,0.45,ok,,200811.49068008,13.384078899998713,,,,,,,,,,,,,,,,13.384078899998713,,,,,,,,,,,,,True,,,,,,,0,198061.49068008,2750.0,14,49053.02407070766,0.0,49053.02407070766,0.0714285714285714,0.7857142857142857,0.1428571428571428,0.0,56,89896.15725566246,2000.0,91896.15725566246,0.2321428571428571,0.7321428571428571,0.0357142857142857,0.0446428571428571,10,18312.30935370981,0.0,18312.30935370981,0.0,0.8,0.2,0.0,20,40800.0,750.0,41550.0,0.1,0.7,0.2,0.025,59,8,0.6173568044471481,78.66131950158643,15.697237497291976,10,1,0.7476705459839105,36,5,0.6724314674229578,7,1,0.700332914597801,6,1,0.3304400739638212,16,74,10,0.16,0.74,0.1,200811.49068008,200811.49068008,2750.0,15.697237497291976,0.6173568044471481,,0.1
100,U,5,CG+IR,0.45,ok,,180162.8843081935,17.02978820000135,0.0,2.968472437848112e-05,0.0029684724378481,180157.5362226296,180157.5362226296,180162.8843081935,0.0029684724378481,0.0,0.0,0.0,0.0,0.0,0.0,43663.0,1.0,17.02978820000135,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,43663.0,0.0,0.0,0,180162.8843081935,0.0,17,52370.87449716643,0.0,52370.87449716643,0.0588235294117647,0.9411764705882352,0.0,0.0,50,73254.41866811727,0.0,73254.41866811727,0.26,0.74,0.0,0.0,17,26937.591142909787,0.0,26937.591142909787,0.0,1.0,0.0,0.0,16,27600.0,0.0,27600.0,0.0625,0.9375,0.0,0.0,38,13,0.4468602046775271,68.3252359041085,15.606159331792606,8,1,0.4975813218062419,14,9,0.3718105723495034,6,2,0.3920949177028974,10,1,0.6856872361638858,15,85,0,0.15,0.85,0.0,180162.8843081935,180162.8843081935,0.0,15.606159331792606,0.4468602046775271,,0.0
100,U,5,Rolling-Horizon,0.45,ok,,204424.34336338457,20.46349910000208,,,,,,,,,,,,,,,,20.46349910000208,,,,,,,,,,,,,True,,,,,,,0,202474.34336338457,1950.0,17,53746.01479996575,0.0,53746.01479996575,0.1176470588235294,0.8235294117647058,0.0588235294117647,0.0,50,82158.3909117904,1200.0,83358.3909117904,0.2,0.74,0.06,0.03,17,29969.93765162843,750.0,30719.93765162843,0.0,0.8823529411764706,0.1176470588235294,0.088235294117647,16,36600.0,0.0,36600.0,0.0625,0.625,0.3125,0.0,46,9,0.4985315613270304,66.03989175379445,15.076475037445414,7,2,0.5137540370030881,24,6,0.5076768750664573,7,1,0.4550290441369218,8,0,0.5,13,76,11,0.13,0.76,0.11,204424.34336338457,204424.34336338457,1950.0,15.076475037445414,0.4985315613270304,,0.11
100,U,5,Fix-and-Optimize,0.45,ok,,208135.1240530529,13.913651499999103,,,,,,,,,,,,,,,,13.913651499999103,,,,,,,,,,,,,True,,,,,,,0,203285.1240530529,4850.0,17,56468.61230535645,0.0,56468.61230535645,0.1176470588235294,0.7647058823529411,0.1176470588235294,0.0,50,80178.99082235634,3600.0,83778.99082235634,0.22,0.72,0.06,0.09,17,30037.520925340144,1250.0,31287.520925340144,0.0,0.8823529411764706,0.1176470588235294,0.1470588235294117,16,36600.0,0.0,36600.0,0.0625,0.625,0.3125,0.0,50,7,0.5432262312192714,78.39191048025644,14.890590659477734,10,1,0.6384268676180497,27,5,0.5982724100283006,6,0,0.3529411764705882,7,1,0.4722341169378288,14,74,12,0.14,0.74,0.12,208135.1240530529,208135.1240530529,4850.0,14.890590659477734,0.5432262312192714,,0.12
100,U,6,CG+IR,0.45,ok,,183223.63287354715,17.95484159999978,0.0,5.196982488606958e-06,0.0005196982488606,183222.6806635356,183222.6806635356,183223.63287354715,0.0005196982488606,0.0,0.0,0.0,0.0,0.0,0.0,43388.0,1.0,17.95484159999978,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,43388.0,0.0,0.0,0,183223.63287354715,0.0,18,49716.88489610076,0.0,49716.88489610076,0.2222222222222222,0.7777777777777778,0.0,0.0,46,73300.99882750347,0.0,73300.99882750347,0.1956521739130435,0.8043478260869565,0.0,0.0,16,25405.74914994303,0.0,25405.74914994303,0.0,1.0,0.0,0.0,20,34800.0,0.0,34800.0,0.05,0.95,0.0,0.0,40,13,0.4598181495753195,69.54503203324428,15.893251207244896,5,3,0.3846865506337966,15,7,0.3790835361868531,8,2,0.5456600071318631,12,1,0.6444527133709281,14,86,0,0.14,0.86,0.0,183223.63287354715,183223.63287354715,0.0,15.893251207244896,0.4598181495753195,,0.0
100,U,6,Rolling-Horizon,0.45,ok,,205781.21714602388,20.675863899999968,,,,,,,,,,,,,,,,20.675863899999968,,,,,,,,,,,,,True,,,,,,,0,201881.21714602388,3900.0,18,49692.76044889719,1500.0,51192.76044889719,0.2222222222222222,0.7777777777777778,0.0,0.0416666666666666,46,83156.95404435952,2400.0,85556.95404435952,0.0869565217391304,0.8478260869565217,0.0652173913043478,0.0652173913043478,16,27031.50265276717,0.0,27031.50265276717,0.0,0.9375,0.0625,0.0,20,42000.0,0.0,42000.0,0.2,0.5,0.3,0.0,39,13,0.4430544123710186,55.6299219221155,15.575223534062488,7,6,0.5117142230632371,15,5,0.3760493321587726,10,0,0.625,7,2,0.3898157971330027,12,78,10,0.12,0.78,0.1,205781.21714602388,205781.21714602388,3900.0,15.575223534062488,0.4430544123710186,,0.1
100,U,6,Fix-and-Optimize,0.45,ok,,205033.8318564641,12.822707200000876,,,,,,,,,,,,,,,,12.822707200000876,,,,,,,,,,,,,True,,,,,,,0,201183.8318564641,3850.0,18,49873.96459228966,500.0,50373.96459228966,0.2222222222222222,0.7777777777777778,0.0,0.0138888888888888,46,82878.36461140732,2600.0,85478.36461140732,0.1304347826086956,0.782608695652174,0.0869565217391304,0.0706521739130434,16,27031.50265276717,0.0,27031.50265276717,0.0,0.9375,0.0625,0.0,20,41400.0,750.0,42150.0,0.15,0.6,0.25,0.025,48,10,0.5122712051445564,67.06021351737057,15.258360018572226,12,3,0.7415464721408378,19,4,0.4431968395541595,10,2,0.6536933405132381,7,1,0.3516567974108707,13,77,10,0.13,0.77,0.1,205033.8318564641,205033.8318564641,3850.0,15.258360018572226,0.5122712051445564,,0.1
100,U,7,CG+IR,0.45,ok,,189318.6467175696,18.161997899998823,0.0,1.5546341583135105e-05,0.0015546341583135,189315.7035052197,189315.7035052197,189318.6467175696,0.0015546341583135,0.0,0.0,0.0,0.0,0.0,0.0,45148.0,1.0,18.161997899998823,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,45148.0,0.0,0.0,0,189318.6467175696,0.0,21,65953.43916278282,0.0,65953.43916278282,0.0,1.0,0.0,0.0,54,82099.65706212065,0.0,82099.65706212065,0.2592592592592592,0.7407407407407407,0.0,0.0,10,15465.550492666183,0.0,15465.550492666183,0.0,1.0,0.0,0.0,15,25800.0,0.0,25800.0,0.0666666666666666,0.9333333333333332,0.0,0.0,48,7,0.5201593374502582,72.37634830677626,16.085359114346314,11,0,0.5238095238095238,21,7,0.4632580323152929,5,0,0.5,11,0,0.7333333333333333,15,85,0,0.15,0.85,0.0,189318.6467175696,189318.6467175696,0.0,16.085359114346314,0.5201593374502582,,0.0
100,U,7,Rolling-Horizon,0.45,ok,,219402.31375403827,23.23833200000081,,,,,,,,,,,,,,,,23.23833200000081,,,,,,,,,,,,,True,,,,,,,0,216277.31375403827,3125.0,21,66384.5549203331,0.0,66384.5549203331,0.1428571428571428,0.7619047619047619,0.0952380952380952,0.0,54,95220.62465814862,3000.0,98220.62465814862,0.1666666666666666,0.7592592592592593,0.074074074074074,0.0694444444444444,10,16872.13417555656,125.0,16997.13417555656,0.0,0.9,0.1,0.025,15,37800.0,0.0,37800.0,0.0,0.6,0.4,0.0,38,9,0.4042785057598642,61.98861570240632,15.83776301907951,7,2,0.3535677760640465,25,6,0.4946845832791747,2,1,0.228995978156602,4,0,0.2666666666666666,12,75,13,0.12,0.75,0.13,219402.31375403827,219402.31375403827,3125.0,15.83776301907951,0.4042785057598642,,0.13
100,U,7,Fix-and-Optimize,0.45,ok,,214619.39311210017,16.01768269999957,,,,,,,,,,,,,,,,16.01768269999957,,,,,,,,,,,,,True,,,,,,,0,213119.39311210017,1500.0,21,68458.47257148934,0.0,68458.47257148934,0.0952380952380952,0.8095238095238095,0.0952380952380952,0.0,54,91788.78636505429,0.0,91788.78636505429,0.2037037037037037,0.7407407407407407,0.0555555555555555,0.0,10,16872.13417555656,0.0,16872.13417555656,0.0,0.9,0.1,0.0,15,36000.0,1500.0,37500.0,0.0,0.6666666666666666,0.3333333333333333,0.0666666666666666,50,8,0.5343310814161792,78.40045509263857,15.43934162464109,15,0,0.713815880307335,27,6,0.5346089881682293,4,2,0.5574089294079512,4,0,0.2666666666666666,13,76,11,0.13,0.76,0.11,214619.39311210017,214619.39311210017,1500.0,15.43934162464109,0.5343310814161792,,0.11
100,U,8,CG+IR,0.45,ok,,186831.28410148967,17.199771200001123,0.0,1.4924619725042406e-05,0.0014924619725042,186828.4957156217,186828.4957156217,186831.28410148967,0.0014924619725042,0.0,0.0,0.0,0.0,0.0,0.0,45587.0,1.0,17.199771200001123,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,45587.0,0.0,0.0,0,186831.28410148967,0.0,19,58074.14399028504,0.0,58074.14399028504,0.0526315789473684,0.9473684210526316,0.0,0.0,61,96169.15917656476,0.0,96169.15917656476,0.2131147540983606,0.7868852459016393,0.0,0.0,9,13987.98093463991,0.0,13987.98093463991,0.0,1.0,0.0,0.0,11,18600.0,0.0,18600.0,0.0909090909090909,0.9090909090909092,0.0,0.0,51,10,0.554238823241092,79.36081839994915,15.933512914284378,12,2,0.6573038553679423,27,6,0.4979908567493622,5,1,0.6059559633136957,7,1,0.6458239218712676,15,85,0,0.15,0.85,0.0,186831.28410148967,186831.28410148967,0.0,15.933512914284378,0.554238823241092,,0.0
100,U,8,Rolling-Horizon,0.45,ok,,214177.7910376477,22.782727600002545,,,,,,,,,,,,,,,,22.782727600002545,,,,,,,,,,,,,True,,,,,,,0,210577.7910376477,3600.0,19,61851.24869880528,0.0,61851.24869880528,0.1052631578947368,0.7894736842105263,0.1052631578947368,0.0,61,107350.02782768729,3600.0,110950.02782768729,0.1311475409836065,0.8032786885245902,0.0655737704918032,0.0737704918032786,9,15576.514511155185,0.0,15576.514511155185,0.0,0.8888888888888888,0.1111111111111111,0.0,11,25800.0,0.0,25800.0,0.0909090909090909,0.5454545454545454,0.3636363636363636,0.0,46,7,0.4831392672872037,64.60373200962567,16.041885125402832,6,1,0.3473646242089044,28,6,0.4871147355532981,6,0,0.6666666666666666,6,0,0.5454545454545454,11,78,11,0.11,0.78,0.11,214177.7910376477,214177.7910376477,3600.0,16.041885125402832,0.4831392672872037,,0.11
100,U,8,Fix-and-Optimize,0.45,ok,,213728.55330394235,18.78903010000068,,,,,,,,,,,,,,,,18.78903010000068,,,,,,,,,,,,,True,,,,,,,0,208328.55330394235,5400.0,19,67915.18985126812,0.0,67915.18985126812,0.0526315789473684,0.7894736842105263,0.1578947368421052,0.0,61,100625.38251803433,5400.0,106025.38251803433,0.180327868852459,0.7868852459016393,0.0327868852459016,0.110655737704918,9,13987.98093463991,0.0,13987.98093463991,0.0,1.0,0.0,0.0,11,25800.0,0.0,25800.0,0.0909090909090909,0.5454545454545454,0.3636363636363636,0.0,56,8,0.6094247369524419,82.86820453109837,15.681718290901593,12,0,0.631578947368421,33,8,0.6220077654958065,7,0,0.7777777777777778,4,0,0.3636363636363636,13,78,9,0.13,0.78,0.09,213728.55330394235,213728.55330394235,5400.0,15.681718290901593,0.6094247369524419,,0.09
100,U,9,CG+IR,0.45,ok,,182675.589042332,15.135772000001452,0.0,5.620909618640622e-06,0.000562090961864,182674.56223935648,182674.56223935648,182675.589042332,0.000562090961864,0.0,0.0,0.0,0.0,0.0,0.0,41005.0,1.0,15.135772000001452,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,41005.0,0.0,0.0,0,182675.589042332,0.0,19,59157.0456578673,0.0,59157.0456578673,0.0,1.0,0.0,0.0,43,62142.11449406041,0.0,62142.11449406041,0.3255813953488372,0.6744186046511628,0.0,0.0,24,38576.42889040436,0.0,38576.42889040436,0.0,1.0,0.0,0.0,14,22800.0,0.0,22800.0,0.1428571428571428,0.8571428571428571,0.0,0.0,47,5,0.4990851605472581,70.20966045908021,15.511698062933478,10,0,0.5263157894736842,20,3,0.4969474152086205,11,0,0.4583333333333333,6,2,0.5385555143396518,16,84,0,0.16,0.84,0.0,182675.589042332,182675.589042332,0.0,15.511698062933478,0.4990851605472581,,0.0
100,U,9,Rolling-Horizon,0.45,ok,,212074.63134014205,16.22994589999871,,,,,,,,,,,,,,,,16.22994589999871,,,,,,,,,,,,,True,,,,,,,0,206874.63134014205,5200.0,19,55843.93645319672,0.0,55843.93645319672,0.1578947368421052,0.7894736842105263,0.0526315789473684,0.0,43,73722.1066696936,4200.0,77922.1066696936,0.2093023255813953,0.6976744186046512,0.0930232558139534,0.1220930232558139,24,43108.58821725173,1000.0,44108.58821725173,0.0,0.875,0.125,0.0833333333333333,14,34200.0,0.0,34200.0,0.0,0.6428571428571429,0.3571428571428571,0.0,37,4,0.3922455491152725,58.2723588639212,15.297231422806178,7,2,0.4363625974876834,17,2,0.4170619897502621,9,0,0.375,4,0,0.2857142857142857,12,75,13,0.12,0.75,0.13,212074.63134014205,212074.63134014205,5200.0,15.297231422806178,0.3922455491152725,,0.13
100,U,9,Fix-and-Optimize,0.45,ok,,209927.86207052425,12.228811799999676,,,,,,,,,,,,,,,,12.228811799999676,,,,,,,,,,,,,True,,,,,,,0,203452.86207052425,6475.0,19,55843.93645319672,500.0,56343.93645319672,0.1578947368421052,0.7894736842105263,0.0526315789473684,0.0131578947368421,43,73254.27603654224,2600.0,75854.27603654224,0.2325581395348837,0.6744186046511628,0.0930232558139534,0.0755813953488372,24,40154.64958078528,1875.0,42029.64958078528,0.0,0.9583333333333334,0.0416666666666666,0.15625,14,34200.0,1500.0,35700.0,0.0,0.6428571428571429,0.3571428571428571,0.0714285714285714,47,2,0.4747586095372685,70.59388828658098,15.20453059192099,13,0,0.6842105263157895,19,2,0.4529269989238805,11,0,0.4583333333333333,4,0,0.2857142857142857,13,76,11,0.13,0.76,0.11,209927.86207052425,209927.86207052425,6475.0,15.20453059192099,0.4747586095372685,,0.11
